strip,filename,box_size,x,y,strip_filename,rotation_angle,x1,y1,x2,y2
189,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_027_19k.png,200,1088,1812,strip_189.png,70.44540649654883,-1921,568,-1921,568
190,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_027_19k.png,200,984,1984,strip_190.png,64.93799174420555,-2054,195,-2054,195
191,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_027_19k.png,200,904,1244,strip_191.png,63.574015975833134,-1366,405,-1366,405
192,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_027_19k.png,200,1052,792,strip_192.png,55.064568207251874,-1101,558,-1101,558
193,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_031_19k.png,200,240,780,strip_193.png,49.583529809117024,-599,-172,-599,-172
194,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_031_19k.png,200,652,784,strip_194.png,47.93567344642118,-868,108,-868,108
195,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_031_19k.png,200,616,396,strip_195.png,42.797401838234194,-571,277,-571,277
196,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_031_19k.png,200,1056,268,strip_196.png,42.61405596961119,-808,667,-808,667
197,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_031_19k.png,200,1460,672,strip_197.png,50.33215888165956,-1299,844,-1299,844
198,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_031_19k.png,200,1552,1084,strip_198.png,49.02199017702011,-1686,610,-1686,610
199,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_031_19k.png,200,1636,1708,strip_199.png,55.755985015553314,-2182,541,-2182,541
200,./raw_images/2023-2-9_Wild Type_Dark Adapted_1_031_19k.png,200,1344,1848,strip_200.png,49.53095158180637,-2128,-26,-2128,-26
201,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,592,1128,strip_201.png,84.436791179256,-1030,629,-1030,629
202,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,296,412,strip_202.png,76.04355561628824,-321,337,-321,337
203,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,1516,356,strip_203.png,66.92958775017536,-771,1405,-771,1405
204,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,1032,196,strip_204.png,74.31000707091613,-317,1090,-317,1090
205,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,1524,1360,strip_205.png,83.17075569680193,-1381,1501,-1381,1501
206,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,1948,1440,strip_206.png,82.62623363866979,-1549,1872,-1549,1872
207,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,1120,1048,strip_207.png,82.83063708138322,-1029,1130,-1029,1130
208,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_041_19k.png,200,1188,1624,strip_208.png,83.09967183072271,-1604,1134,-1604,1134
209,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_054_19k.png,200,876,1100,strip_209.png,-63.5910677267803,745,-1123,745,-1123
210,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_054_19k.png,200,228,1556,strip_210.png,-53.86462338841079,1272,-951,1272,-951
211,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_054_19k.png,200,664,1072,strip_211.png,-54.25572774455222,632,-1015,632,-1015
212,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_054_19k.png,200,1608,724,strip_212.png,-81.27830220201827,621,-1549,621,-1549
213,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_054_19k.png,200,1512,356,strip_213.png,-73.11320887605596,51,-1400,51,-1400
214,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_054_19k.png,200,1444,104,strip_214.png,-65.03101268089773,-344,-1235,-344,-1235
215,./raw_images/2023-2-9_Wild Type_Dark Adapted_2_054_19k.png,200,640,1932,strip_215.png,-51.43473915103672,1261,-1554,1261,-1554
216,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,776,488,strip_216.png,83.87306699450592,-418,869,-418,869
217,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,1016,196,strip_217.png,75.45296073791107,-294,1084,-294,1084
218,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,1320,364,strip_218.png,65.34410125591839,-731,1197,-731,1197
219,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,1096,980,strip_219.png,63.024723521238485,-1220,682,-1220,682
220,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,1796,1228,strip_220.png,62.43279249908437,-1769,1173,-1769,1173
221,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_014_19k.png,200,1420,1696,strip_221.png,49.81355089370653,-2061,140,-2061,140
222,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,1572,460,strip_222.png,0.0,-1422,-310,-1422,-310
223,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,1340,348,strip_223.png,-15.615842874048711,-1046,-545,-1046,-545
224,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,1480,184,strip_224.png,-17.12613410644049,-1210,-461,-1210,-461
225,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,288,764,strip_225.png,-33.44899273747472,330,-646,330,-646
226,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,1284,1256,strip_226.png,-19.49586051318624,-641,-1462,-641,-1462
227,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,1736,1220,strip_227.png,-9.833563964207116,-1352,-1348,-1352,-1348
228,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,780,1564,strip_228.png,-23.45233455673853,56,-1595,56,-1595
229,./raw_images/2023-7-26_Wild Type_500uE 1 hour_1_033_19k.png,200,1288,1680,strip_229.png,-18.208484470580824,-548,-1848,-548,-1848
230,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_013_19k.png,200,1048,368,strip_230.png,99.92624550665172,-31,1245,-31,1245
231,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_013_19k.png,200,1404,288,strip_231.png,61.92751306414704,-764,1253,-764,1253
232,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_013_19k.png,200,1776,156,strip_232.png,78.06184950549516,-370,1855,-370,1855
233,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_013_19k.png,200,1740,1640,strip_233.png,89.69029610004117,-1499,1881,-1499,1881
234,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_013_19k.png,200,864,1900,strip_234.png,82.049226573607,-1851,742,-1851,742
235,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_013_19k.png,200,888,1308,strip_235.png,82.31327831853166,-1265,855,-1265,855
236,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_013_19k.png,200,548,344,strip_236.png,-71.06683956446435,297,-479,297,-479
237,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_025_19k.png,200,1188,1632,strip_237.png,108.73079359220314,-1014,1799,-1014,1799
238,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_025_19k.png,200,804,1964,strip_238.png,-60.86570780277382,1474,-1508,1474,-1508
239,./raw_images/2023-7-26_Wild Type_500uE 1 hour_2_025_19k.png,200,1532,180,strip_239.png,-55.13221156580476,-578,-1209,-578,-1209
240,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_008_19k.png,200,436,736,strip_240.png,-77.53824407944622,774,-434,774,-434
241,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_008_19k.png,200,544,408,strip_241.png,-79.12647960474496,448,-461,448,-461
242,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_008_19k.png,200,1176,1196,strip_242.png,-84.59166784252466,1229,-1133,1229,-1133
243,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_008_19k.png,200,1548,1052,strip_243.png,-93.68062217303046,1299,-1327,1299,-1327
244,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_008_19k.png,200,1044,1648,strip_244.png,-68.14578335854249,1290,-1432,1290,-1432
245,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_008_19k.png,200,1368,336,strip_245.png,-91.71493019552656,526,-1207,526,-1207
246,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,704,644,strip_246.png,-28.562931033554666,-160,-752,-160,-752
247,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1120,488,strip_247.png,-30.256437163529263,-571,-835,-571,-835
248,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1408,132,strip_248.png,-25.25316339457388,-1063,-587,-1063,-587
249,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1624,156,strip_249.png,-27.91293845727659,-1212,-748,-1212,-748
250,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1788,376,strip_250.png,-34.31089532814459,-1114,-1168,-1114,-1168
251,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1072,712,strip_251.png,-30.80649495211187,-406,-1010,-406,-1010
252,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1272,1196,strip_252.png,-33.95905981967627,-236,-1552,-236,-1552
253,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,720,1524,strip_253.png,-36.17962044797895,468,-1505,468,-1505
254,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1116,1728,strip_254.png,-37.75549314755882,325,-1899,325,-1899
255,./raw_images/2023-7-26_Wild Type_500uE 1 hour_3_024_19k.png,200,1528,1396,strip_255.png,-43.791407567973145,13,-1915,13,-1915
256,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,744,984,strip_256.png,-16.85839876773828,-276,-1007,-276,-1007
257,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,1028,1028,strip_257.png,-15.216326712022974,-572,-1111,-572,-1111
258,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,904,660,strip_258.png,-17.667640507832317,-511,-753,-511,-753
259,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,932,432,strip_259.png,-6.736011214119352,-724,-388,-724,-388
260,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,1568,468,strip_260.png,2.800279168037945,-1438,-240,-1438,-240
261,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,1848,988,strip_261.png,-0.98776039963981,-1680,-869,-1680,-869
262,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,976,1408,strip_262.png,-21.630886836517924,-238,-1518,-238,-1518
263,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_004_25k.png,200,332,1648,strip_263.png,-29.248826336546973,665,-1450,665,-1450
264,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,196,1336,strip_264.png,-72.58202920779716,1366,-436,1366,-436
265,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,420,1368,strip_265.png,-67.73600488258145,1256,-756,1256,-756
266,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,448,1420,strip_266.png,-70.01689347810003,1331,-756,1331,-756
267,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,676,1072,strip_267.png,-78.55493622107899,1066,-725,1066,-725
268,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,712,1568,strip_268.png,-68.86833001330736,1355,-1079,1355,-1079
269,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,1268,512,strip_269.png,-59.397238201944894,-54,-1202,-54,-1202
270,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,1680,992,strip_270.png,-63.70520992941615,295,-1795,295,-1795
271,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,1708,484,strip_271.png,-70.80692820925006,45,-1622,45,-1622
272,./raw_images/2023-9-4_Wild Type_Dark Adapted_1_006_19k.png,200,732,448,strip_272.png,-69.08486337096684,307,-693,307,-693
273,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,700,212,strip_273.png,-72.24174151735731,138,-581,138,-581
274,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1004,352,strip_274.png,-90.0,501,-854,501,-854
275,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1220,540,strip_275.png,-84.02998401914299,560,-1119,560,-1119
276,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1512,468,strip_276.png,-95.59933933652056,763,-1309,763,-1309
277,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1584,936,strip_277.png,-97.4169137191384,1282,-1299,1282,-1299
278,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1860,1560,strip_278.png,-88.88398960859273,1673,-1740,1673,-1740
279,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1656,1304,strip_279.png,-98.51170513842467,1684,-1294,1684,-1294
280,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1028,1336,strip_280.png,-89.32990447777547,1473,-893,1473,-893
281,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,816,1916,strip_281.png,-82.75273110651231,1947,-901,1947,-901
282,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,528,780,strip_282.png,-72.40757543781841,733,-589,733,-589
283,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1304,272,strip_283.png,5.548466293718066,-1174,5,-1174,5
284,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,736,312,strip_284.png,2.2647545482234266,-597,-132,-597,-132
285,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1300,664,strip_285.png,10.479616987762205,-1249,-266,-1249,-266
286,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1144,788,strip_286.png,11.72511201516508,-1130,-389,-1130,-389
287,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,220,896,strip_287.png,-2.0952525646238462,-37,-753,-37,-753
288,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1276,1124,strip_288.png,21.862362420286463,-1452,-418,-1452,-418
289,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1160,1308,strip_289.png,11.742578465039546,-1251,-894,-1251,-894
290,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,840,1404,strip_290.png,10.43747535111818,-930,-1078,-930,-1078
291,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1308,1644,strip_291.png,11.371474641021994,-1456,-1203,-1456,-1203
292,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1944,1948,strip_292.png,12.81736823279518,-2178,-1323,-2178,-1323
293,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1900,784,strip_293.png,15.011077577991331,-1888,-115,-1888,-115
294,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,508,352,strip_294.png,-77.57957005474343,384,-421,384,-421
295,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1124,204,strip_295.png,88.13232116056584,-90,1266,-90,1266
296,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1076,820,strip_296.png,-87.46923698236459,921,-961,921,-961
297,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1420,460,strip_297.png,95.10783585601278,-181,1605,-181,1605
298,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1364,1180,strip_298.png,101.76828893202064,-727,1725,-727,1725
299,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,928,1848,strip_299.png,-68.36911316348207,1525,-1393,1525,-1393
300,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1564,1808,strip_300.png,-74.98892242200867,1491,-1828,1491,-1828
301,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1616,476,strip_301.png,-92.34413247406984,691,-1445,691,-1445
302,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,364,868,strip_302.png,-14.511059500169068,15,-781,15,-781
303,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,424,1028,strip_303.png,-14.2645122980799,-7,-950,-7,-950
304,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1132,1180,strip_304.png,-19.92928241418855,-511,-1345,-511,-1345
305,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1400,1064,strip_305.png,-25.24813877128473,-662,-1409,-662,-1409
306,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1480,844,strip_306.png,-21.407436858095497,-919,-1175,-919,-1175
307,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1500,668,strip_307.png,-10.885527054658738,-1196,-789,-1196,-789
308,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1508,504,strip_308.png,-3.99091309842978,-1319,-457,-1319,-457
309,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1528,320,strip_309.png,1.6000247151477376,-1386,-127,-1386,-127
310,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1764,340,strip_310.png,-1.8676788394341723,-1601,-247,-1601,-247
311,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,964,516,strip_311.png,-10.840305454330563,-699,-538,-699,-538
312,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1544,1444,strip_312.png,-24.949763128603337,-640,-1810,-640,-1810
313,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1360,1288,strip_313.png,-19.74683660542612,-694,-1521,-694,-1521
314,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1032,1756,strip_314.png,-27.332359492167686,39,-1883,39,-1883
315,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,136,1824,strip_315.png,-13.20108717570558,420,-1658,420,-1658
316,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,76,1476,strip_316.png,-27.831827564818006,702,-1208,702,-1208
317,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,400,600,strip_317.png,35.56794497326515,-524,-105,-524,-105
318,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,668,488,strip_318.png,40.0302592718897,-675,205,-675,205
319,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,172,252,strip_319.png,36.29980920084513,-137,48,-137,48
320,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1500,1292,strip_320.png,41.81086408526663,-1829,187,-1829,187
321,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1124,1008,strip_321.png,35.26727496702479,-1349,-24,-1349,-24
322,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1212,1808,strip_322.png,29.81416273779868,-1800,-816,-1800,-816
323,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1588,1824,strip_323.png,28.30075576600638,-2112,-703,-2112,-703
324,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1264,640,strip_324.png,38.083162797813664,-1239,425,-1239,425
325,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1052,660,strip_325.png,44.06692647678154,-1064,407,-1064,407
326,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,492,1200,strip_326.png,37.13393162710313,-966,-509,-966,-509
327,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,324,1556,strip_327.png,-47.23117460803125,1072,-1144,1072,-1144
328,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,572,1648,strip_328.png,-39.13402885827347,746,-1489,746,-1489
329,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,852,1432,strip_329.png,-38.32780000280058,369,-1501,369,-1501
330,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,904,1172,strip_330.png,-32.448301449272535,15,-1324,15,-1324
331,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,1132,1048,strip_331.png,-25.05400213839906,-431,-1278,-431,-1278
332,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,1580,1400,strip_332.png,-30.66188482838824,-495,-1860,-495,-1860
333,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,1224,1516,strip_333.png,-30.515266439677035,-134,-1777,-134,-1777
334,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,400,864,strip_334.png,-52.00126755749534,584,-697,584,-697
335,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,608,644,strip_335.png,-45.481465805838354,182,-735,182,-735
336,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1020,568,strip_336.png,-44.0122396003602,-188,-967,-188,-967
337,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1192,352,strip_337.png,-48.53229458389089,-375,-976,-375,-976
338,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1212,856,strip_338.png,-37.95423087513252,-279,-1270,-279,-1270
339,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1428,740,strip_339.png,-30.27855908502193,-710,-1209,-710,-1209
340,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1860,340,strip_340.png,-40.05592558920218,-1054,-1307,-1054,-1307
341,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1784,672,strip_341.png,-38.87749633851264,-817,-1492,-817,-1492
342,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1884,836,strip_342.png,-36.43678445232089,-869,-1641,-869,-1641
343,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1708,1280,strip_343.png,-25.78732818281437,-831,-1745,-831,-1745
344,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1708,1280,strip_344.png,-26.17082038355439,-818,-1752,-818,-1752
345,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,928,1184,strip_345.png,-39.23011494212035,179,-1354,179,-1354
