strip,filename,box_size,x,y,strip_filename,rotation_angle,x1,y1,x2,y2
28,./raw_images/2022-1-10_Wild Type_500uE 1 hour_2_41_25k.png,200,1348,296,strip_28.png,-101.58341860468708,132,213,71,3
280,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,1028,1336,strip_280.png,-89.32990447777547,132,50,217,251
281,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,816,1916,strip_281.png,-82.75273110651231,103,75,187,194
282,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_005_25k.png,200,528,780,strip_282.png,-72.40757543781841,116,71,211,237
283,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1304,272,strip_283.png,5.548466293718066,94,54,180,239
284,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,736,312,strip_284.png,2.2647545482234266,103,105,196,221
285,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1300,664,strip_285.png,10.479616987762205,108,59,203,234
286,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1144,788,strip_286.png,11.72511201516508,73,78,191,233
287,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,220,896,strip_287.png,-2.0952525646238462,86,57,169,233
288,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1276,1124,strip_288.png,21.862362420286463,114,74,215,246
289,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1160,1308,strip_289.png,11.742578465039546,99,88,210,234
29,./raw_images/2022-1-10_Wild Type_500uE 1 hour_2_41_25k.png,200,1548,432,strip_29.png,74.82708465447475,65,102,153,248
290,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,840,1404,strip_290.png,10.43747535111818,128,78,217,225
291,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1308,1644,strip_291.png,11.371474641021994,102,68,186,291
292,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1944,1948,strip_292.png,12.81736823279518,85,61,184,221
293,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_012_25k.png,200,1900,784,strip_293.png,15.011077577991331,103,83,181,240
294,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,508,352,strip_294.png,-77.57957005474343,75,32,193,262
295,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1124,204,strip_295.png,88.13232116056584,93,52,200,245
296,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1076,820,strip_296.png,-87.46923698236459,90,72,186,228
297,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1420,460,strip_297.png,95.10783585601278,93,69,176,254
298,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1364,1180,strip_298.png,101.76828893202064,111,90,207,207
299,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,928,1848,strip_299.png,-68.36911316348207,70,72,192,229
3,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,1196,1016,strip_3.png,-26.13100054493858,57,55,142,251
30,./raw_images/2022-1-10_Wild Type_500uE 1 hour_2_41_25k.png,200,1756,1912,strip_30.png,71.12262151903852,108,133,202,246
300,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1564,1808,strip_300.png,-74.98892242200867,94,84,156,209
301,./raw_images/2023-9-4_Wild Type_Dark Adapted_2_016_25k.png,200,1616,476,strip_301.png,-92.34413247406984,100,110,185,209
302,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,364,868,strip_302.png,-14.511059500169068,35,69,112,235
303,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,424,1028,strip_303.png,-14.2645122980799,164,94,246,214
304,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1132,1180,strip_304.png,-19.92928241418855,91,104,186,212
305,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1400,1064,strip_305.png,-25.24813877128473,21,107,113,202
306,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1480,844,strip_306.png,-21.407436858095497,132,93,196,245
307,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1500,668,strip_307.png,-10.885527054658738,199,103,254,221
308,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1508,504,strip_308.png,-3.99091309842978,127,83,194,215
309,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1528,320,strip_309.png,1.6000247151477376,34,92,116,231
31,./raw_images/2022-1-10_Wild Type_500uE 1 hour_2_41_25k.png,200,1216,1636,strip_31.png,-76.93068210371783,162,67,229,213
310,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1764,340,strip_310.png,-1.8676788394341723,34,69,123,213
311,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,964,516,strip_311.png,-10.840305454330563,68,100,140,210
312,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1544,1444,strip_312.png,-24.949763128603337,95,80,159,234
313,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1360,1288,strip_313.png,-19.74683660542612,81,65,170,224
314,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,1032,1756,strip_314.png,-27.332359492167686,137,103,240,230
315,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,136,1824,strip_315.png,-13.20108717570558,71,102,131,213
316,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_003_25k.png,200,76,1476,strip_316.png,-27.831827564818006,58,79,133,199
317,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,400,600,strip_317.png,35.56794497326515,117,90,223,225
318,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,668,488,strip_318.png,40.0302592718897,117,89,211,220
319,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,172,252,strip_319.png,36.29980920084513,74,75,150,215
32,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,196,848,strip_32.png,0.993468856282582,78,78,160,254
320,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1500,1292,strip_320.png,41.81086408526663,78,78,160,254
321,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1124,1008,strip_321.png,35.26727496702479,135,88,217,205
322,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1212,1808,strip_322.png,29.81416273779868,104,43,206,241
323,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1588,1824,strip_323.png,28.30075576600638,122,92,198,217
324,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1264,640,strip_324.png,38.083162797813664,93,109,161,214
325,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,1052,660,strip_325.png,44.06692647678154,111,86,201,213
326,./raw_images/2023-9-4_Wild Type_Dark Adapted_3_012_25k.png,200,492,1200,strip_326.png,37.13393162710313,66,102,154,217
327,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,324,1556,strip_327.png,-47.23117460803125,77,73,198,221
328,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,572,1648,strip_328.png,-39.13402885827347,111,93,220,235
329,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,852,1432,strip_329.png,-38.32780000280058,135,92,242,220
33,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,324,704,strip_33.png,-7.660475334466331,64,72,171,224
330,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,904,1172,strip_330.png,-32.448301449272535,97,52,204,252
331,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,1132,1048,strip_331.png,-25.05400213839906,125,50,196,253
332,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,1580,1400,strip_332.png,-30.66188482838824,130,59,214,248
333,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,1224,1516,strip_333.png,-30.515266439677035,69,92,139,209
334,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,400,864,strip_334.png,-52.00126755749534,137,58,204,277
335,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,608,644,strip_335.png,-45.481465805838354,93,66,157,245
336,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1020,568,strip_336.png,-44.0122396003602,123,79,213,231
337,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1192,352,strip_337.png,-48.53229458389089,101,79,179,249
338,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1212,856,strip_338.png,-37.95423087513252,62,79,126,240
339,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1428,740,strip_339.png,-30.27855908502193,38,58,114,224
34,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,476,412,strip_34.png,-3.878524502847706,66,82,4,255
340,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1860,340,strip_340.png,-40.05592558920218,86,100,164,233
341,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1784,672,strip_341.png,-38.87749633851264,124,74,199,181
342,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1884,836,strip_342.png,-36.43678445232089,104,40,194,218
343,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1708,1280,strip_343.png,-25.78732818281437,103,59,206,238
344,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1708,1280,strip_344.png,-26.17082038355439,134,70,221,233
345,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,928,1184,strip_345.png,-39.23011494212035,136,90,220,222
35,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,964,412,strip_35.png,5.107835856012783,116,101,194,227
36,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,1488,552,strip_36.png,31.402609239733536,95,35,176,292
37,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,1524,820,strip_37.png,42.293487132297166,68,87,132,220
38,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,1964,1256,strip_38.png,46.97493401088198,105,86,181,212
39,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_28_19k.png,200,1944,1892,strip_39.png,62.58197294253958,131,63,199,209
4,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_13_29k.png,200,1612,1376,strip_4.png,-30.749967302196406,73,57,172,250
40,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_64_19k.png,200,380,376,strip_40.png,57.685414291658766,116,84,197,207
41,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_64_19k.png,200,1124,1724,strip_41.png,47.29061004263853,112,51,198,256
42,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_64_19k.png,200,1236,1416,strip_42.png,51.620776082314975,115,68,186,236
43,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_64_19k.png,200,1656,1512,strip_43.png,-76.89721005873756,103,58,172,219
44,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_64_19k.png,200,1808,640,strip_44.png,86.09145570554055,67,63,126,259
45,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_64_19k.png,200,916,764,strip_45.png,56.627797615186246,176,78,220,234
46,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_64_19k.png,200,356,1092,strip_46.png,49.34323995168939,127,35,205,266
47,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,1260,1564,strip_47.png,86.38266686311785,113,58,184,226
48,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,1592,1956,strip_48.png,82.8749836510982,133,88,196,243
49,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,1308,1956,strip_49.png,80.70669140060288,118,82,187,206
5,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,480,808,strip_5.png,-51.97276928602646,111,41,205,250
50,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,1012,984,strip_50.png,102.66506376504236,120,62,182,228
51,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,772,1016,strip_51.png,114.8423891054552,93,52,164,203
52,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,1248,536,strip_52.png,112.64481955426436,108,59,194,227
53,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,1660,532,strip_53.png,98.17619709844554,109,80,187,204
54,./raw_images/2022-1-10_Wild Type_500uE 1 hour_3_69_19k.png,200,1416,1040,strip_54.png,88.15238973400541,122,86,201,203
55,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,232,1076,strip_55.png,10.79951586973146,109,44,191,253
56,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,1132,1644,strip_56.png,10.445622056525114,107,32,212,267
57,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,1844,1776,strip_57.png,4.548042409125415,58,88,178,232
58,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,1912,1364,strip_58.png,6.691264432552284,97,44,219,237
59,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,1164,932,strip_59.png,18.970407808486545,113,82,214,217
6,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,656,620,strip_6.png,-46.39718102729638,88,35,186,238
60,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,1856,888,strip_60.png,6.34019174590991,79,95,182,201
61,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,612,608,strip_61.png,8.82637095422792,43,90,115,235
62,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,900,480,strip_62.png,8.494375789808986,73,104,155,212
63,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,224,496,strip_63.png,6.968256741378544,131,104,213,244
64,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_120_25k.png,200,276,1336,strip_64.png,18.98060641633773,107,88,200,216
65,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_12_29k.png,200,740,1284,strip_65.png,4.653351587268386,92,60,225,258
66,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_12_29k.png,200,1012,1036,strip_66.png,10.619655276155134,91,71,180,283
67,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_12_29k.png,200,360,536,strip_67.png,10.445622056525114,83,48,185,285
68,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_12_29k.png,200,988,596,strip_68.png,14.84545208208382,112,65,197,297
69,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_12_29k.png,200,1764,972,strip_69.png,36.11298524445724,108,39,220,279
7,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1012,576,strip_7.png,-43.95074405911993,117,74,209,234
70,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_12_29k.png,200,2000,1524,strip_70.png,25.03978431967598,117,74,209,234
71,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_12_29k.png,200,936,1600,strip_71.png,-3.671700098370705,115,71,207,249
72,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_12_29k.png,200,220,1260,strip_72.png,-2.2647545482234266,87,77,182,247
73,./raw_images/2022-1-10_Wild Type_Dark Adapted_1_12_29k.png,200,120,1496,strip_73.png,-12.025279609635332,97,108,173,209
74,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,372,1720,strip_74.png,-32.76849907876982,109,68,198,204
75,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,952,1768,strip_75.png,-37.78097917513034,115,62,193,212
76,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,896,1444,strip_76.png,143.7750557444797,123,72,205,176
77,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,1192,1412,strip_77.png,-38.18564711059025,79,69,158,189
78,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,1580,1156,strip_78.png,-47.96093613416375,101,46,198,226
79,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,1844,824,strip_79.png,-49.92343737669621,114,85,196,230
8,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1204,868,strip_8.png,-38.8113840367584,102,60,211,241
80,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,1024,656,strip_80.png,-33.28752768891249,104,69,201,249
81,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,1484,536,strip_81.png,-31.974159353129178,119,195,172,291
82,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,416,876,strip_82.png,-38.55458196374032,88,74,196,214
83,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,456,1104,strip_83.png,-35.935810091874856,113,83,220,224
84,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_37_19k.png,200,168,880,strip_84.png,-38.76967538599436,113,99,210,218
85,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_80_19k.png,200,468,448,strip_85.png,4.033411072770194,94,81,191,245
86,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_80_19k.png,200,72,556,strip_86.png,-2.136910853757252,34,71,108,238
87,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_80_19k.png,200,640,800,strip_87.png,-5.954107431165023,102,102,190,231
88,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_80_19k.png,200,228,1076,strip_88.png,-3.3231204451354426,87,78,214,214
89,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_80_19k.png,200,1292,980,strip_89.png,-7.125016348901798,102,69,203,224
9,./raw_images/2022-1-10_Wild Type_500uE 1 hour_1_16_29k.png,200,1864,344,strip_9.png,-41.04575228447891,88,80,171,223
90,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_80_19k.png,200,1864,1360,strip_90.png,9.16234704572171,67,79,174,247
91,./raw_images/2022-1-10_Wild Type_Dark Adapted_2_80_19k.png,200,400,1380,strip_91.png,-3.4566191720419943,76,71,233,212
92,./raw_images/2022-1-10_Wild Type_Dark Adapted_3_02_19k.png,200,1284,580,strip_92.png,45.30970389995884,76,96,208,226
93,./raw_images/2022-1-10_Wild Type_Dark Adapted_3_02_19k.png,200,1668,1012,strip_93.png,52.82907651005961,95,106,205,245
94,./raw_images/2022-1-10_Wild Type_Dark Adapted_3_02_19k.png,200,992,1640,strip_94.png,48.77546582428982,78,109,197,200
95,./raw_images/2022-1-10_Wild Type_Dark Adapted_3_02_19k.png,200,1696,1252,strip_95.png,46.90011096557686,103,122,209,230
96,./raw_images/2022-1-10_Wild Type_Dark Adapted_3_02_19k.png,200,876,1184,strip_96.png,49.44738485009049,103,98,222,210
97,./raw_images/2022-1-10_Wild Type_Dark Adapted_3_02_19k.png,200,1936,1668,strip_97.png,72.05474677020722,83,82,202,162
98,./raw_images/2022-1-10_Wild Type_Dark Adapted_3_14_19k.png,200,412,1784,strip_98.png,-80.0905003001236,90,93,224,217
99,./raw_images/2022-1-10_Wild Type_Dark Adapted_3_14_19k.png,200,868,1656,strip_99.png,-84.55966796899449,67,72,136,220
